EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
648572,ALLEGHENY CO.,EDGEWOOD,07/24/2016,1542,Thunderstorm Wind,50.00, ,0,0,5000,0,PA,EST-5,EG,108279,C,3,PBZ,0,0,Emergency Manager, , , ,1,N,1,N,EDGEWOOD,40.45,-79.88,40.45,-79.88,"Emergency manager reported trees down at 1224 Belmont Street and at the intersection of Lime Hollow road and Springdale Road.","A Mesoscale Convective Complex became the focus for additional thunderstorm development in the afternoon on July 24th as it moved along a lifting warm front. As the system moved into the warm, moist, unstable airmass several storms were able to produce damaging wind gusts. There were several reports of trees down through eastern Ohio, the northern West Virginia pan-handle, and western Pennsylvania.",118
649363,ALLEGHENY CO.,BRENTWOOD,07/25/2016,1408,Thunderstorm Wind,50.00, ,0,0,3000,0,PA,EST-5,EG,108284,C,3,PBZ,0,0,Public, , , ,1,WSW,1,WSW,BRENTWOOD,40.36,-79.99,40.36,-79.99,"The public reported multiple trees down and uprooted in Whitehall.","Outflow boundary from a thunderstorm complex in western New York, along with an approaching cold front from the west, helped to initiate scattered thunderstorms in the afternoon on the 25th. Many of the storms produced wet microbursts and caused damage to numerous trees, especially in southwest Pennsylvania and parts of Monongalia and Preston counties in West Virginia.",119
649364,ALLEGHENY CO.,BETHEL PARK,07/25/2016,1410,Thunderstorm Wind,50.00, ,0,0,5000,0,PA,EST-5,EG,108284,C,3,PBZ,0,0,Public, , , ,1,W,1,W,BETHEL PARK,40.32,-80.04,40.32,-80.04,"The public reported multiple trees and wires down in Bethel Park.","Outflow boundary from a thunderstorm complex in western New York, along with an approaching cold front from the west, helped to initiate scattered thunderstorms in the afternoon on the 25th. Many of the storms produced wet microbursts and caused damage to numerous trees, especially in southwest Pennsylvania and parts of Monongalia and Preston counties in West Virginia.",120
649365,ALLEGHENY CO.,CASTLE SHANNON,07/25/2016,1410,Thunderstorm Wind,50.00, ,0,0,5000,0,PA,EST-5,EG,108284,C,3,PBZ,0,0,Public, , , ,1,SSW,1,SSW,CASTLE SHANNON,40.33,-80.06,40.33,-80.06,"The public reported multiple trees and power lines down in and around Upper St. Clair.","Outflow boundary from a thunderstorm complex in western New York, along with an approaching cold front from the west, helped to initiate scattered thunderstorms in the afternoon on the 25th. Many of the storms produced wet microbursts and caused damage to numerous trees, especially in southwest Pennsylvania and parts of Monongalia and Preston counties in West Virginia.",121
649366,ALLEGHENY CO.,JEFFERSON,07/25/2016,1416,Thunderstorm Wind,50.00, ,0,0,8000,0,PA,EST-5,EG,108284,C,3,PBZ,0,0,State Official, , , ,1,W,1,W,JEFFERSON,40.3,-79.96,40.3,-79.96,"State official reported numerous trees down near South Park.","Outflow boundary from a thunderstorm complex in western New York, along with an approaching cold front from the west, helped to initiate scattered thunderstorms in the afternoon on the 25th. Many of the storms produced wet microbursts and caused damage to numerous trees, especially in southwest Pennsylvania and parts of Monongalia and Preston counties in West Virginia.",122
649367,ALLEGHENY CO.,GASCOLA,07/25/2016,1416,Thunderstorm Wind,50.00, ,0,0,3000,0,PA,EST-5,EG,108284,C,3,PBZ,0,0,Public, , , ,1,E,1,E,GASCOLA,40.45,-79.79,40.45,-79.79,"The public reported trees down at Cottonwood Drive and Heartwood Drive.","Outflow boundary from a thunderstorm complex in western New York, along with an approaching cold front from the west, helped to initiate scattered thunderstorms in the afternoon on the 25th. Many of the storms produced wet microbursts and caused damage to numerous trees, especially in southwest Pennsylvania and parts of Monongalia and Preston counties in West Virginia.",123
651216,ALLEGHENY CO.,SUTERSVILLE,07/30/2016,900,Flood, , ,0,0,10000,0,PA,EST-5, ,108424,C,3,PBZ,0,0,State Official,Heavy Rain, , ,2,WSW,1,SW,MUSTARD,40.2189,-79.835,40.2132,-79.8368,"State official reported roadway flooding on Bunola River Rd in New Eagle and at the intersection of Hayden Blvd and Rainbow Run Rd near Sutersville. There is also a residence flooded on Bunola Rd.","Storms producing heavy rainfall developed and crossed over an area that was already saturated from earlier rain on the evening of the 30th. The result was flooding over portions of Follansbee, West Virginia and in several locations around Washington and Allegheny counties in Pennsylvania. Three to five inches of rain fell over a 30 hour period, leading to the flooding. Up to 5 feet of water submersed cars in the town of Follansbee and an apartment complex, where a few water rescues took place.",124
647979,ALLEGHENY CO.,GAYLY,08/16/2016,1640,Thunderstorm Wind,50.00, ,0,0,5000,0,PA,EST-5,EG,108160,C,3,PBZ,0,0,Emergency Manager, , , ,1,N,1,N,GAYLY,40.46,-80.13,40.46,-80.13,"Emergency management reported trees and wires down.","Thunderstorms developed along a pre-frontal boundary across western Pennsylvania and northern West Virginia, some of which were severe.",125
647980,ALLEGHENY CO.,MONTROSE HILL,08/16/2016,1655,Thunderstorm Wind,50.00, ,0,0,10000,0,PA,EST-5,EG,108160,C,3,PBZ,0,0,Trained Spotter, , , ,1,E,1,E,MONTROSE HILL,40.52,-79.84,40.52,-79.84,"A trained spotter reported trees and wires down.","Thunderstorms developed along a pre-frontal boundary across western Pennsylvania and northern West Virginia, some of which were severe.",126
655446,ALLEGHENY CO.,OPTION,08/28/2016,1805,Thunderstorm Wind,50.00, ,0,0,10000,0,PA,EST-5,EG,108168,C,3,PBZ,0,0,911 Call Center, , , ,1,N,1,N,OPTION,40.44,-79.98,40.44,-79.98,"Law enforcement reported trees down on Carnegie Mellon University.","A weak cold front moved southeast across eastern Ohio and western Pennsylvania the afternoon and evening of the 28th. While some wind damage was reported, more significant flash flooding occurred over portions of Allegheny and Fayette counties in Pennsylvania, with the widespread flash flooding across Bullskin Township in Fayette county, including the town of Connellsville. Between 75 to 100 homes sustained damage from flood waters in Bullskin Township, including 29 single family homes with major damage, 8 mobile homes destroyed, a bridge destroyed, and 3 to 4 bridges suffering major structural damage. 50 people were evacuated, with damage estimates in the millions of dollars.",127
655425,ALLEGHENY CO.,SHARPSBURG,08/28/2016,1809,Flash Flood, , ,0,0,250000,0,PA,EST-5, ,108168,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,1,SSW,1,W,ASPINWALL,40.4845,-79.9064,40.4806,-79.9062,"Emergency management reported flash flooding on Washington BLVD, and elsewhere in the Highland Park area.  Water was quickly rising to the tops of cars, with one woman rescued from her vehicle.","A weak cold front moved southeast across eastern Ohio and western Pennsylvania the afternoon and evening of the 28th. While some wind damage was reported, more significant flash flooding occurred over portions of Allegheny and Fayette counties in Pennsylvania, with the widespread flash flooding across Bullskin Township in Fayette county, including the town of Connellsville. Between 75 to 100 homes sustained damage from flood waters in Bullskin Township, including 29 single family homes with major damage, 8 mobile homes destroyed, a bridge destroyed, and 3 to 4 bridges suffering major structural damage. 50 people were evacuated, with damage estimates in the millions of dollars.",128
655433,ALLEGHENY CO.,OPTION,08/28/2016,1828,Flood, , ,0,0,5000,0,PA,EST-5, ,108168,C,3,PBZ,0,0,Public,Heavy Rain, , ,1,NE,1,NE,OPTION,40.4376,-79.9703,40.4375,-79.973,"The public reported flooding on I-376 near exit 72.","A weak cold front moved southeast across eastern Ohio and western Pennsylvania the afternoon and evening of the 28th. While some wind damage was reported, more significant flash flooding occurred over portions of Allegheny and Fayette counties in Pennsylvania, with the widespread flash flooding across Bullskin Township in Fayette county, including the town of Connellsville. Between 75 to 100 homes sustained damage from flood waters in Bullskin Township, including 29 single family homes with major damage, 8 mobile homes destroyed, a bridge destroyed, and 3 to 4 bridges suffering major structural damage. 50 people were evacuated, with damage estimates in the millions of dollars.",129
667397,ALLEGHENY CO.,BRUCETON,12/18/2016,315,Flood, , ,0,0,25000,0,PA,EST-5, ,111912,C,3,PBZ,0,0,Emergency Manager,Heavy Rain / Snow Melt, , ,0,N,1,ENE,SNOWDEN,40.32,-79.98,40.2743,-79.9612,"Emergency management reported flooding of roadways across the county, with some stream out of their banks.","A period of heavy rain ahead of a cold front, combined with snow melt produced flooding of streams and some roadways across eastern Ohio, Western Pennsylvania, and the northern Panhandle of West Virginia.",130
682303,ALLEGHENY (ZONE), ,02/12/2017,1900,Strong Wind,48.00, ,0,0,50000,0,PA,EST-5,MG,113927,Z,21,PBZ,0,0,ASOS, , , , , , , , , , , , ,"Emergency management reported trees and power lines down.","Winds gusted from 40 to 50 MPH with localized gusts over 60 MPH behind a strong cold front moving across the Upper Ohio Valley. Trees and power lines were reported down across portions of western Pennsylvania across the ridges into Garrett county, Maryland. The highest recorded wind gusts were 62 MPH at Marion Center in Indiana county, 59 MPH near Accident in Garrett county, 55 MPH at Wheeling, WV, and 55 MPH at Pittsburgh International Airport.",131
695825,ALLEGHENY CO.,CHURCHILL,04/16/2017,1645,Thunderstorm Wind,50.00, ,0,0,2500,0,PA,EST-5,EG,115779,C,3,PBZ,0,0,911 Call Center, , , ,1,SE,1,SE,CHURCHILL,40.42,-79.79,40.42,-79.79,"Local 911 reported trees down.","Showers and thunderstorms, some of which became strong to severe, developed ahead of a crossing cold front on the 16th. Modest instability and weak shear was present out ahead of the developing convection, which supported an isolated severe wind and small hail threat. Damage was mainly observed in southwest Pennsylvania, with several reports of downed trees.",132
695910,ALLEGHENY CO.,BAYNE,04/27/2017,1940,Thunderstorm Wind,48.00, ,0,0,1000,0,PA,EST-5,EG,115801,C,3,PBZ,0,0,Public, , , ,1,SSE,1,SSE,BAYNE,40.58,-80.11,40.58,-80.11,"The public reported large limbs brought down by thunderstorm wind.","A weak cold/occluded front was the trigger for isolated strong to severe storms in the evening of the 27th. While strong shear was present, instability was rather limited due to rather unimpressive dew points and lingering cloud cover, which supported a low risk for widespread severe. Damaging wind gusts and downed trees were the main impacts, but some small hail was also observed.",133
702425,ALLEGHENY CO.,LONGVIEW,05/01/2017,1347,Thunderstorm Wind,48.00, ,0,0,100,0,PA,EST-5,EG,115890,C,3,PBZ,0,0,Trained Spotter, , , ,0,SW,0,SW,LONGVIEW,40.348,-80.0223,40.348,-80.0223,"Trained spotter reported a large limb down along Roberts Drive.","A large low pressure system tracked across the Great Lakes during the late afternoon and early evening, dragging a cold front across the region.  Ahead of the front, shortwaves embedded in strong southerly flow supported showers and thunderstorms, some of which became severe during the afternoon.  Convection organized into a squall line that produced wind damage. While instability was not excessive, high levels of wind shear and low level helicity produced several rotating storms in the main line. These storms produced 6 confirmed tornadoes including 2 EF-0s across Butler county, and 3 EF-0s and 1 EF-1 in Clarion county in Pennsylvania. Most damage was done to trees or structures from falling/snapped trees.",134
702426,ALLEGHENY CO.,LARGE,05/01/2017,1348,Thunderstorm Wind,50.00, ,0,0,250,0,PA,EST-5,EG,115890,C,3,PBZ,0,0,County Official, , , ,1,SW,1,SW,LARGE,40.29,-79.93,40.29,-79.93,"County official reported a tree down on a house on Payne Hill Road.","A large low pressure system tracked across the Great Lakes during the late afternoon and early evening, dragging a cold front across the region.  Ahead of the front, shortwaves embedded in strong southerly flow supported showers and thunderstorms, some of which became severe during the afternoon.  Convection organized into a squall line that produced wind damage. While instability was not excessive, high levels of wind shear and low level helicity produced several rotating storms in the main line. These storms produced 6 confirmed tornadoes including 2 EF-0s across Butler county, and 3 EF-0s and 1 EF-1 in Clarion county in Pennsylvania. Most damage was done to trees or structures from falling/snapped trees.",135
702427,ALLEGHENY CO.,BETHEL PARK,05/01/2017,1350,Thunderstorm Wind,48.00, ,0,0,100,0,PA,EST-5,EG,115890,C,3,PBZ,0,0,Social Media, , , ,1,W,1,W,BETHEL PARK,40.32,-80.04,40.32,-80.04,"Social media reported tree limbs down.","A large low pressure system tracked across the Great Lakes during the late afternoon and early evening, dragging a cold front across the region.  Ahead of the front, shortwaves embedded in strong southerly flow supported showers and thunderstorms, some of which became severe during the afternoon.  Convection organized into a squall line that produced wind damage. While instability was not excessive, high levels of wind shear and low level helicity produced several rotating storms in the main line. These storms produced 6 confirmed tornadoes including 2 EF-0s across Butler county, and 3 EF-0s and 1 EF-1 in Clarion county in Pennsylvania. Most damage was done to trees or structures from falling/snapped trees.",136
702428,ALLEGHENY CO.,BRENTWOOD,05/01/2017,1350,Thunderstorm Wind,50.00, ,0,0,500,0,PA,EST-5,EG,115890,C,3,PBZ,0,0,County Official, , , ,1,SW,1,SW,BRENTWOOD,40.3612,-79.9819,40.3612,-79.9819,"County official reported Stilley Road closed due to downed power lines between Route 51 and Prospect Road.","A large low pressure system tracked across the Great Lakes during the late afternoon and early evening, dragging a cold front across the region.  Ahead of the front, shortwaves embedded in strong southerly flow supported showers and thunderstorms, some of which became severe during the afternoon.  Convection organized into a squall line that produced wind damage. While instability was not excessive, high levels of wind shear and low level helicity produced several rotating storms in the main line. These storms produced 6 confirmed tornadoes including 2 EF-0s across Butler county, and 3 EF-0s and 1 EF-1 in Clarion county in Pennsylvania. Most damage was done to trees or structures from falling/snapped trees.",137
702429,ALLEGHENY CO.,BRENTWOOD,05/01/2017,1355,Thunderstorm Wind,50.00, ,0,0,500,0,PA,EST-5,EG,115890,C,3,PBZ,0,0,Trained Spotter, , , ,1,S,1,S,BRENTWOOD,40.36,-79.97,40.36,-79.97,"A trained spotter reported power lines down.","A large low pressure system tracked across the Great Lakes during the late afternoon and early evening, dragging a cold front across the region.  Ahead of the front, shortwaves embedded in strong southerly flow supported showers and thunderstorms, some of which became severe during the afternoon.  Convection organized into a squall line that produced wind damage. While instability was not excessive, high levels of wind shear and low level helicity produced several rotating storms in the main line. These storms produced 6 confirmed tornadoes including 2 EF-0s across Butler county, and 3 EF-0s and 1 EF-1 in Clarion county in Pennsylvania. Most damage was done to trees or structures from falling/snapped trees.",138
702430,ALLEGHENY CO.,NATRONA,05/01/2017,1407,Thunderstorm Wind,50.00, ,0,0,500,0,PA,EST-5,EG,115890,C,3,PBZ,0,0,Social Media, , , ,1,SW,1,SW,NATRONA,40.61,-79.74,40.61,-79.74,"Received report on social media of a tree uprooted.","A large low pressure system tracked across the Great Lakes during the late afternoon and early evening, dragging a cold front across the region.  Ahead of the front, shortwaves embedded in strong southerly flow supported showers and thunderstorms, some of which became severe during the afternoon.  Convection organized into a squall line that produced wind damage. While instability was not excessive, high levels of wind shear and low level helicity produced several rotating storms in the main line. These storms produced 6 confirmed tornadoes including 2 EF-0s across Butler county, and 3 EF-0s and 1 EF-1 in Clarion county in Pennsylvania. Most damage was done to trees or structures from falling/snapped trees.",139
696443,ALLEGHENY CO.,CARNOT,05/18/2017,1532,Thunderstorm Wind,50.00, ,0,0,1000,0,PA,EST-5,EG,115896,C,3,PBZ,0,0,NWS Employee, , , ,1,SE,1,SE,CARNOT,40.51,-80.21,40.51,-80.21,"NWS Employee reported two trees down in Moon.","Southward sagging pre-frontal trough was enough to spark some strong to severe storms on the afternoon of the 18th with sufficient instability and shear in place. A few reports of quarter-sized hail and downed trees were reported in eastern Ohio, the northern West Virginia pan-handle, and western Pennsylvania. The most notable damage was to a house in Steubenville Ohio, where a tree fell through the living room while a mom and her two children were inside.",140
696479,ALLEGHENY CO.,MT NEBO,05/31/2017,1455,Thunderstorm Wind,50.00, ,0,0,500,0,PA,EST-5,EG,115907,C,3,PBZ,0,0,911 Call Center, , , ,1,NNE,1,NNE,MT NEBO,40.57,-80.11,40.57,-80.11,"Local 911 reported a tree down on Nicholson Road.","A passing shortwave and modest instability, moisture, and steep lapse rates supported scattered strong to severe storms in the afternoon of the 31st. There were several reports of wind damage , mainly to trees, across the northern West Virginia pan-handle, southwestern Pennsylvania, and an isolated reported in Ohio.",141
696481,ALLEGHENY CO.,DORSEYVILLE,05/31/2017,1509,Thunderstorm Wind,50.00, ,0,0,2500,0,PA,EST-5,EG,115907,C,3,PBZ,0,0,911 Call Center, , , ,0,N,0,N,DORSEYVILLE,40.58,-79.88,40.58,-79.88,"Local 911 reported a power pole and trees down around Hampton Township.","A passing shortwave and modest instability, moisture, and steep lapse rates supported scattered strong to severe storms in the afternoon of the 31st. There were several reports of wind damage , mainly to trees, across the northern West Virginia pan-handle, southwestern Pennsylvania, and an isolated reported in Ohio.",142
696480,ALLEGHENY CO.,SHALECREST,05/31/2017,1509,Thunderstorm Wind,50.00, ,0,0,500,0,PA,EST-5,EG,115907,C,3,PBZ,0,0,911 Call Center, , , ,2,ESE,2,ESE,SHALECREST,40.51,-79.94,40.51,-79.94,"Local 911 reported a tree down on Kittanning Street.","A passing shortwave and modest instability, moisture, and steep lapse rates supported scattered strong to severe storms in the afternoon of the 31st. There were several reports of wind damage , mainly to trees, across the northern West Virginia pan-handle, southwestern Pennsylvania, and an isolated reported in Ohio.",143
696482,ALLEGHENY CO.,OPTION,05/31/2017,1512,Thunderstorm Wind,50.00, ,0,0,500,0,PA,EST-5,EG,115907,C,3,PBZ,0,0,Public, , , ,1,W,1,W,OPTION,40.4281,-79.995,40.4281,-79.995,"The public reported a tree down on PJ McArdle Roadway.","A passing shortwave and modest instability, moisture, and steep lapse rates supported scattered strong to severe storms in the afternoon of the 31st. There were several reports of wind damage , mainly to trees, across the northern West Virginia pan-handle, southwestern Pennsylvania, and an isolated reported in Ohio.",144
696483,ALLEGHENY CO.,ASPINWALL,05/31/2017,1519,Thunderstorm Wind,50.00, ,0,0,500,0,PA,EST-5,EG,115907,C,3,PBZ,0,0,911 Call Center, , , ,1,SW,1,SW,ASPINWALL,40.47,-79.89,40.47,-79.89,"Local 911 reported a tree down on wires along Roosevelt Street.","A passing shortwave and modest instability, moisture, and steep lapse rates supported scattered strong to severe storms in the afternoon of the 31st. There were several reports of wind damage , mainly to trees, across the northern West Virginia pan-handle, southwestern Pennsylvania, and an isolated reported in Ohio.",145
696484,ALLEGHENY CO.,CHESWICK,05/31/2017,1519,Thunderstorm Wind,50.00, ,0,0,250,0,PA,EST-5,EG,115907,C,3,PBZ,0,0,911 Call Center, , , ,0,N,0,N,CHESWICK,40.53,-79.8,40.53,-79.8,"Local 911 reported a large tree limb down on a vehicle.","A passing shortwave and modest instability, moisture, and steep lapse rates supported scattered strong to severe storms in the afternoon of the 31st. There were several reports of wind damage , mainly to trees, across the northern West Virginia pan-handle, southwestern Pennsylvania, and an isolated reported in Ohio.",146
710856,ALLEGHENY CO.,WHITE OAK,06/13/2017,1500,Heavy Rain, , ,0,0,0,0,PA,EST-5, ,117389,C,3,PBZ,0,0,Trained Spotter, , , ,1,S,1,S,WHITE OAK,40.34,-79.8,40.34,-79.8,"","A passing shortwave and weak cold front helped to initiate slow-moving showers and thunderstorms across the region on the 13th. There were several reports of trees and wires down, as well as some flash flooding in Allegheny county, Pennsylvania.",147
706028,ALLEGHENY CO.,LINCOLN,06/13/2017,1628,Thunderstorm Wind,50.00, ,0,0,35000,0,PA,EST-5,EG,117389,C,3,PBZ,0,0,911 Call Center, , , ,1,NE,1,NE,LINCOLN,40.33,-79.86,40.33,-79.86,"Local 911 reported multiple transformers on fire and trees down.","A passing shortwave and weak cold front helped to initiate slow-moving showers and thunderstorms across the region on the 13th. There were several reports of trees and wires down, as well as some flash flooding in Allegheny county, Pennsylvania.",148
710812,ALLEGHENY CO.,DRAVOSBURG,06/13/2017,1630,Flash Flood, , ,0,0,5000,0,PA,EST-5, ,117389,C,3,PBZ,0,0,Public,Heavy Rain, , ,1,E,1,W,PORT VUE,40.35,-79.89,40.3507,-79.8833,"The public reported that Route 837 was completely covered and that a car was floating down the road.","A passing shortwave and weak cold front helped to initiate slow-moving showers and thunderstorms across the region on the 13th. There were several reports of trees and wires down, as well as some flash flooding in Allegheny county, Pennsylvania.",149
710857,ALLEGHENY CO.,WHITE OAK,06/13/2017,1700,Flash Flood, , ,0,0,0,0,PA,EST-5, ,117389,C,3,PBZ,0,0,State Official,Heavy Rain, , ,0,ESE,1,E,WHITE OAK,40.3479,-79.7938,40.3489,-79.7764,"State official reported a vehicle stuck in water. Swift Water Rescue was responding.","A passing shortwave and weak cold front helped to initiate slow-moving showers and thunderstorms across the region on the 13th. There were several reports of trees and wires down, as well as some flash flooding in Allegheny county, Pennsylvania.",150
710858,ALLEGHENY CO.,MC KEESPORT,06/13/2017,1815,Flood, , ,0,0,0,0,PA,EST-5, ,117389,C,3,PBZ,0,0,Fire Department/Rescue,Heavy Rain, , ,0,N,1,NNE,BOSTON,40.33,-79.83,40.3298,-79.794,"Local fire department reported numerous intersections and roads closed due to heavy rainfall.","A passing shortwave and weak cold front helped to initiate slow-moving showers and thunderstorms across the region on the 13th. There were several reports of trees and wires down, as well as some flash flooding in Allegheny county, Pennsylvania.",151
710866,ALLEGHENY CO.,OPTION,06/14/2017,1633,Flash Flood, , ,0,0,0,0,PA,EST-5, ,118286,C,3,PBZ,0,0,911 Call Center,Heavy Rain, , ,1,S,1,N,WILLOCK,40.41,-79.98,40.36,-79.95,"County 911 reported several road closures across much of southern Allegheny county due to flash flooding. These include: Brownsville Road between Library Road and Pleasant Street, Route 88 at the intersections of Lytle Road and McNeilly Avenue, Baldwin Road and Streets Run Road, State Route 51 near Lewis Run Road and also at the intersection with Route 88, and Curry Hollow Road.  Water was  up to the roof of vehicles in spots.","Slow moving thunderstorms developed along a stationary boundary across the region, in a tropical, moisture rich airmass. With the slow movement, heavy rain produced widespread flash flooding across portions of southern Allegheny county, Pennsylvania. This is after the same region received heavy rain the day prior.",152
710867,ALLEGHENY CO.,OPTION,06/14/2017,1915,Flood, , ,0,0,0,0,PA,EST-5, ,118286,C,3,PBZ,0,0,911 Call Center,Heavy Rain, , ,1,S,1,N,WILLOCK,40.41,-79.98,40.36,-79.95,"County 911 continued to reports residual flooding from heavy rain on the 14th. Several roads were closed until the morning of the 15th.","Slow moving thunderstorms developed along a stationary boundary across the region, in a tropical, moisture rich airmass. With the slow movement, heavy rain produced widespread flash flooding across portions of southern Allegheny county, Pennsylvania. This is after the same region received heavy rain the day prior.",153
710874,ALLEGHENY CO.,HIGHLAND,06/15/2017,1435,Thunderstorm Wind,50.00, ,0,0,2000,0,PA,EST-5,EG,118291,C,3,PBZ,0,0,State Official, , , ,2,NE,2,NE,HIGHLAND,40.57,-80.03,40.57,-80.03,"Local 911 reported a tree down on a car.","Moist antecedent conditions in conjunction with a passing shortwave helped to produce yet another round of thunderstorms with heavy rain across southwestern Pennsylvania. Southern Allegheny county, Pennsylvania was hardest hit, once again. There were also a few reports off wind damage with a bit more support for downbursts.",154
710876,ALLEGHENY CO.,INGOMAR,06/15/2017,1435,Thunderstorm Wind,50.00, ,0,0,500,0,PA,EST-5,EG,118291,C,3,PBZ,0,0,911 Call Center, , , ,2,E,2,E,INGOMAR,40.58,-80.04,40.58,-80.04,"Local 911 center reported a tree down across the roadway at 176 West Ingomar Road.","Moist antecedent conditions in conjunction with a passing shortwave helped to produce yet another round of thunderstorms with heavy rain across southwestern Pennsylvania. Southern Allegheny county, Pennsylvania was hardest hit, once again. There were also a few reports off wind damage with a bit more support for downbursts.",155
710877,ALLEGHENY CO.,INGOMAR,06/15/2017,1440,Thunderstorm Wind,50.00, ,0,0,3000,0,PA,EST-5,EG,118291,C,3,PBZ,0,0,911 Call Center, , , ,2,E,2,E,INGOMAR,40.58,-80.03,40.58,-80.03,"Local 911 reported trees down at the intersections of Ingomar Road and Saratoga Drive and McKnight Road and Blazier Drive.","Moist antecedent conditions in conjunction with a passing shortwave helped to produce yet another round of thunderstorms with heavy rain across southwestern Pennsylvania. Southern Allegheny county, Pennsylvania was hardest hit, once again. There were also a few reports off wind damage with a bit more support for downbursts.",156
710878,ALLEGHENY CO.,INGOMAR,06/15/2017,1446,Thunderstorm Wind,55.00, ,0,0,3000,0,PA,EST-5,EG,118291,C,3,PBZ,0,0,Department of Highways, , , ,2,E,2,E,INGOMAR,40.58,-80.04,40.58,-80.04,"Department of highways reported two uprooted trees and six trees sheared three quarters of the way up.","Moist antecedent conditions in conjunction with a passing shortwave helped to produce yet another round of thunderstorms with heavy rain across southwestern Pennsylvania. Southern Allegheny county, Pennsylvania was hardest hit, once again. There were also a few reports off wind damage with a bit more support for downbursts.",157
710880,ALLEGHENY CO.,CHERRY CITY,06/15/2017,1452,Thunderstorm Wind,50.00, ,0,0,3000,0,PA,EST-5,EG,118291,C,3,PBZ,0,0,911 Call Center, , , ,0,N,0,N,CHERRY CITY,40.48,-79.97,40.48,-79.97,"Local 911 reported tree and wires down on Jefferson Street.","Moist antecedent conditions in conjunction with a passing shortwave helped to produce yet another round of thunderstorms with heavy rain across southwestern Pennsylvania. Southern Allegheny county, Pennsylvania was hardest hit, once again. There were also a few reports off wind damage with a bit more support for downbursts.",158
710881,ALLEGHENY CO.,CULMERVILLE,06/15/2017,1459,Thunderstorm Wind,50.00, ,0,0,500,0,PA,EST-5,EG,118291,C,3,PBZ,0,0,911 Call Center, , , ,1,SE,1,SE,CULMERVILLE,40.64,-79.82,40.64,-79.82,"Local 911 reported a tree down across the roadway at 300 Tarentum Culmerville Road.","Moist antecedent conditions in conjunction with a passing shortwave helped to produce yet another round of thunderstorms with heavy rain across southwestern Pennsylvania. Southern Allegheny county, Pennsylvania was hardest hit, once again. There were also a few reports off wind damage with a bit more support for downbursts.",159
711437,ALLEGHENY CO.,DORMONT,06/15/2017,1536,Flash Flood, , ,0,0,0,0,PA,EST-5, ,118291,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,1,NE,2,SSW,CASTLE SHANNON,40.4107,-80.01,40.3311,-80.0646,"Emergency manager reported flooding on several roads between Dormont and Bethel Park including: State route 51, between Bausman Street and State Route 88; The intersection of 88 and Broughton Road, Library Road, Logan Road and South Park.","Moist antecedent conditions in conjunction with a passing shortwave helped to produce yet another round of thunderstorms with heavy rain across southwestern Pennsylvania. Southern Allegheny county, Pennsylvania was hardest hit, once again. There were also a few reports off wind damage with a bit more support for downbursts.",160
711438,ALLEGHENY CO.,BALDWIN,06/15/2017,1602,Flash Flood, , ,0,0,0,0,PA,EST-5, ,118291,C,3,PBZ,0,0,911 Call Center,Heavy Rain, , ,1,ENE,1,S,BALDWIN,40.3846,-79.9382,40.367,-79.9516,"County 911 reported a swift water rescue responded to occupants stuck in a stranded vehicle near Chapon's Greenhouse on Streets Run Road.","Moist antecedent conditions in conjunction with a passing shortwave helped to produce yet another round of thunderstorms with heavy rain across southwestern Pennsylvania. Southern Allegheny county, Pennsylvania was hardest hit, once again. There were also a few reports off wind damage with a bit more support for downbursts.",161
711439,ALLEGHENY CO.,PINE FORKS,06/15/2017,1701,Flash Flood, , ,0,0,0,0,PA,EST-5, ,118291,C,3,PBZ,0,0,911 Call Center,Heavy Rain, , ,1,NE,1,WNW,COCHRANS MILL,40.29,-79.99,40.2843,-79.9827,"County 911 reported that Piney Fork Road was closed between Brownsville Road and Single Track Road due to flooding.","Moist antecedent conditions in conjunction with a passing shortwave helped to produce yet another round of thunderstorms with heavy rain across southwestern Pennsylvania. Southern Allegheny county, Pennsylvania was hardest hit, once again. There were also a few reports off wind damage with a bit more support for downbursts.",162
